wave,intst
503.89401,0.15247313456639094
507.96899,0.09433110475822595
512.04106,0.0837186447078556
516.11023,0.0552389290337083
520.1765,0.0787332276322299
524.23987,0.01705868348872317
528.30034,0.03148513811271504
532.35792,0.049631639520898066
536.41261,-0.002787525968735627
540.46441,-0.0013279130507264257
544.51333,0.008296193735169788
548.55936,0.0787832058443648
552.60252,-0.007644662220259522
556.64279,0.11790146017651534
560.6802,0.21034217511719577
564.71473,0.40618535999309685
568.7464,1.1505102828062033
572.7752,2.8655390190793697
576.80114,4.916350725949949
580.82422,5.024214963997535
584.84444,3.652623432056621
588.86181,2.1018931310923255
592.87633,1.5504361952451724
596.888,2.9493630565744566
600.89682,8.062482435408606
604.9028,17.136142600691837
608.90594,19.703040884593992
612.90624,8.286350658244068
616.90371,1.6949594202884675
620.89834,0.4545799032925133
624.89015,0.14679768890711986
628.87913,0.1246267597128786
632.86528,0.0617158447603995
636.84862,0.06980873337928613
640.82913,0.1342998270948007
644.80683,0.206932548693561
648.78172,0.3956406084390509
652.75379,0.7112146671259556
656.72306,1.3041277293139155
660.68952,2.729297044537337
664.65319,6.257195214935525
668.61405,12.499247017298929
672.57211,18.917035749197794
676.52738,20.505477829704823
680.47986,18.250600575970857
684.42955,15.633034267406618
688.37646,12.600710561121224
692.32058,8.715529163154093
696.26192,5.045421326666942
700.20048,2.8081593831418896
704.13626,1.55548373476855
708.06928,1.0264361965420152
711.99952,0.5511695291178079
715.927,0.4572966543620515
719.85171,0.3854462202106189
723.77365,0.28608800685321784
727.69284,0.3261996028044407
731.60928,0.2924410175213043
735.52295,0.23305945277950105
739.43388,0.2470956613838791
743.34206,0.1713680836859249
747.24749,0.24713952380707557
751.15017,0.43313303223592464
755.05012,0.49315096304571854
758.94733,0.3840114914540382
762.8418,0.18189782983846517
766.73354,0.04172331681742839
770.62254,-0.010487620614694895
774.50882,0.11097197125619417
778.39237,0.08545983660863689
782.27321,0.15042895382000515
786.15132,0.20111007445003554
790.02671,0.4628926749313414
793.89938,0.7141820987511069
797.76935,1.0914789208751317
801.6366,1.2303313280911483
805.50115,1.3694621025981684
809.36299,1.4136257644351025
813.22213,1.4872593648260706
817.07857,1.836704708234047
820.93231,2.3978273999527104
824.78336,3.0296676398787348
828.63172,3.87190054027728
832.47738,5.525788507279307
836.32036,8.55068917823738
840.16066,10.083103042008357
843.99827,6.70397502804258
847.8332,2.8742500645821276
851.66546,1.2110635585022538
855.49504,0.7486937805850941
859.32195,0.5118952034617414
863.1462,0.470184220627778
866.96777,0.42736296077178443
870.78668,0.44501135612326836
874.60293,0.4786776235459983
878.41652,0.5220052536105839
882.22745,0.5495901584416826
886.03573,0.8077743275495777
889.84136,1.2717886900631676
893.64433,2.488292802414689
897.44466,5.144898663089368
901.24235,9.653662781470445
905.0374,11.882514754869552
908.8298,8.542558861944556
912.61957,4.172201053908151
916.40671,1.8895299151786522
920.19121,1.0037452439326646
923.97308,0.5713485378368479
927.75233,0.3999525275876886
931.52895,0.29590023436113616
935.30295,0.2750586304939682
939.07433,0.1564694430622853
942.84309,0.1318729733625722
946.60924,0.05777159895994936
950.37278,0.09289010114885997
954.13371,0.02706456385551988
957.89203,-0.015265552850716688
961.64774,0.03891085123951121
965.40086,0.029589224919581037
969.15137,0.04120967779447725
972.89929,0.08011729251228687
976.64461,0.08027640525258123
980.38733,0.08739758463162717
984.12747,0.09004873759970343
987.86502,0.1879090724893219
991.59999,0.5079595700086645
995.33237,0.7225782161487788
999.06217,0.40255587003016663
1002.78939,0.1390010206890385
1006.51404,0.14460962330093255
1010.23611,0.0879508084603855
1013.95561,0.15060973433168445
1017.67255,0.1459177404013471
1021.38692,0.2167301202870072
1025.09872,0.3103467517041772
1028.80796,0.4026390756539614
1032.51465,0.6974151708704965
1036.21877,1.081657844172452
1039.92035,1.2245722446642793
1043.61937,0.8055223668961007
1047.31584,0.46895168111585817
1051.00976,0.2681926525327981
1054.70114,0.2076889590741952
1058.38998,0.21124945522069682
1062.07627,0.23061959618596395
1065.76003,0.1819893700535561
1069.44126,0.25202503945873045
1073.11995,0.2242183436107928
1076.79611,0.23571189080979937
1080.46974,0.2058705827345009
1084.14085,0.28390065780032375
1087.80943,0.2272623853345341
1091.47549,0.285479585168851
1095.13903,0.3264888298000462
1098.80005,0.42775055133523504
1102.45857,0.6254553865608845
1106.11456,1.033889252203241
1109.76805,1.5254333408664054
1113.41903,1.5902466567154643
1117.06751,1.2448374401519167
1120.71348,0.9565076085146208
1124.35696,0.8420829112254892
1127.99793,0.950452608869153
1131.63641,1.444156771415891
1135.2724,2.233037068592223
1138.90589,2.302490734949729
1142.5369,1.6848991382529084
1146.16542,1.3955007925347558
1149.79145,1.209534212652429
1153.415,1.077476007106644
1157.03607,0.9955170662386846
1160.65467,0.8823879568975653
1164.27079,0.8955493965800073
1167.88443,0.7689700292572625
1171.49561,1.1324915028774105
1175.10432,1.9632570390207171
1178.71056,3.166028891520739
1182.31434,2.886204217897114
1185.91565,1.8475928557465493
1189.51451,1.1974966867519758
1193.11091,0.9263921755834923
1196.70485,0.9307875121586264
1200.29634,1.2881432460858493
1203.88538,2.268935778343553
1207.47197,2.8738002181314664
1211.05612,2.6786097477873674
1214.63782,2.292253400629087
1218.21708,1.7439376486076692
1221.79391,1.3777895775299696
1225.36829,1.1538092688596464
1228.94024,1.1697745626449259
1232.50976,1.302510899949208
1236.07685,1.7939230701589535
1239.6415,2.9119475933291663
1243.20374,4.85594954710356
1246.76355,6.168151139845842
1250.32093,4.920298379300297
1253.8759,2.6381055195156797
1257.42845,1.3869693496557836
1260.97859,0.9402231658416982
1264.52631,0.8356447115118442
1268.07163,0.9754561814127686
1271.61453,1.0428321621918792
1275.15503,0.8987250333911828
1278.69312,0.5736110034592038
1282.22882,0.43320439983540165
1285.76211,0.3175052924577892
1289.29301,0.29698997447073294
1292.82151,0.2548331890078251
1296.34761,0.2888128956890262
1299.87133,0.32718329111573713
1303.39266,0.3731192579627864
1306.9116,0.39551002044848405
1310.42815,0.46419724428184084
1313.94233,0.5087052001391471
1317.45412,0.5430026732118561
1320.96354,0.631217253753248
1324.47058,0.6298575641838787
1327.97525,0.7414640576798919
1331.47754,0.7482598168244323
1334.97747,0.79310293962364
1338.47502,0.8499627351205856
1341.97022,0.6832848079728917
1345.46305,0.5552926510461548
1348.95352,0.36630511110821057
1352.44163,0.3518792514171432
1355.92738,0.2999532143647908
1359.41078,0.3051319412997434
1362.89183,0.2137665431791541
1366.37053,0.24300192521879205
1369.84688,0.18522123697040793
1373.32088,0.1737601636903246
1376.79254,0.14258947170057207
1380.26186,0.04790231567331498
1383.72883,0.02430472053579612
1387.19347,0.022275904659392606
1390.65578,-0.013419015994179698
1394.11575,0.08103288262496386
1397.57339,0.12468281458348227
1401.0287,0.24642345088847095
1404.48168,0.4824492292763468
1407.93234,1.0435579338554715
1411.38068,2.508166560487675
1414.82669,4.7918351187259605
1418.27039,5.435520592586688
1421.71177,3.925576933318596
1425.15083,3.320421719317648
1428.58758,3.860694880077478
1432.02203,3.6479888491038115
1435.45416,2.4753247489069596
1438.88399,1.3636603224121202
1442.31151,0.9637946901312846
1445.73673,0.9430350123445624
1449.15965,1.0645615641162887
1452.58027,1.275681699296375
1455.9986,1.566877465409625
1459.41463,1.7654563932546548
1462.82837,1.9882499056779932
1466.23982,2.155899028092155
1469.64898,2.4271400991702503
1473.05586,2.8369000055489417
1476.46045,3.058835861191423
1479.86276,3.1348588139772295
1483.26279,2.8205308684487367
1486.66054,2.5488744072762226
1490.05602,2.5141817130364092
1493.44922,2.1443959188444808
1496.84016,1.5525395782886018
1500.22882,1.1310003784729816
1503.61521,0.8448644723229596
1506.99934,0.7258847316802646
1510.38121,0.5651791592415238
1513.76081,0.3265642212161664
1517.13816,0.16687230704101094
1520.51324,0.025792998675191598
1523.88607,0.01571433992771095
1527.25665,0.0007704550080277494
1530.62498,-0.00760289641289308
1533.99105,0.034411045383891066
1537.35488,0.05062908729148856
1540.71647,0.0626458530599978
1544.07581,0.03808774345892282
1547.4329,0.09188276946052279
1550.78776,0.13197482987384535
1554.14038,0.15075227469683414
1557.49077,0.18377805577920442
1560.83892,0.24502781400643572
1564.18484,0.45577876014962065
1567.52853,0.724609666844778
1570.86999,0.802638955834759
1574.20922,0.6600326265265577
1577.54624,0.49044869255757084
1580.88103,0.4564339993945006
1584.2136,0.5979956451728276
1587.54395,0.9875216079345274
1590.87208,1.5050188332288874
1594.19801,2.0260497344715005
1597.52172,2.304271868005188
1600.84321,2.240009354343164
1604.16251,1.9437449345354267
1607.47959,1.7526278997814375
1610.79447,1.6406328149176073
1614.10715,1.6058610992419773
1617.41763,1.673715623387181
1620.7259,1.7870594333415846
1624.03199,1.8639935222500537
1627.33587,2.071507618255102
1630.63757,2.2743690677548285
1633.93707,2.5798847347202485
1637.23439,3.085837503394416
1640.52951,3.6849307177268504
1643.82246,4.60256595439932
1647.11321,5.997477939017327
1650.40179,7.996655176955757
1653.68819,10.372165346569544
1656.97241,12.127821962845319
1660.25446,12.151247867249555
1663.53433,10.445621258296404
1666.81203,8.262374104280727
1670.08756,6.240239763575428
1673.36092,4.472554574227297
1676.63211,3.2088451586648032
1679.90115,2.329114141728297
1683.16801,1.813046504068093
1686.43272,1.4923905390380314
1689.69527,1.3322276987108255
1692.95567,1.323036090868392
1696.2139,1.4819603253477316
1699.46999,1.8083670748057181
1702.72392,2.6343212705368373
1705.97571,4.133157536534297
1709.22535,6.501702417382788
1712.47284,8.449163273081304
1715.71819,7.672048920311026
1718.96139,5.2478204330835485
1722.20246,3.265367341059391
1725.44139,1.9526266857765886
1728.67818,1.1775354107373892
1731.91284,0.7102525930912966
1735.14537,0.37173088186259373
1738.37576,0.22038317439083902
1741.60403,0.15589214998522616
1744.83017,0.09825789885420573
1748.05418,0.060813805025395955
1751.27607,0.03848052451914468
1754.49584,-0.009376861864910328
1757.71349,0.00930512964161449
1760.92903,-0.0007116042848309238
1764.14244,0.03803324650368253
1767.35375,0.027761898254387535
1770.56294,0.021807679515833504
1773.77002,0.0519166182960997
1776.97499,0.025390299065026867
1780.17785,0.06857792610783343
1783.37861,0.11290806942358417
1786.57727,0.1202854899912432
1789.77382,0.17959907615370088
1792.96828,0.27243612921941507
1796.16064,0.26990776018718615
1799.3509,0.2843949214095256
