wave,intst
980.387,-0.012391865068757541
984.127,-0.03741725683987083
987.865,0.09280414830894057
991.6,0.2811276779708004
995.332,0.585331547973926
999.062,0.9736723306809345
1002.789,1.5921864553153018
1006.514,2.1862774231588937
1010.236,2.91404905546919
1013.956,3.3361466794966583
1017.673,3.5452808563709457
1021.387,3.4951161912662414
1025.099,3.0923347500773897
1028.808,2.5433026542444557
1032.515,2.041054139389886
1036.219,1.5278311726035705
1039.92,1.1693691040172347
1043.619,0.8628331140706703
1047.316,0.5974530750042417
1051.01,0.4875393659017304
1054.701,0.5185145616118837
1058.39,0.6554848048071512
1062.076,0.9435572102759796
1065.76,1.290062031638413
1069.441,1.5578859398283038
1073.12,1.661344985058739
1076.796,1.5458670838870632
1080.47,1.3384681586314948
1084.141,1.0353711355919066
1087.809,0.6334344686260472
1091.475,0.3860251085086756
1095.139,0.17762163205624967
1098.8,0.0520681655358434
1102.459,-0.07694946931768365
1106.115,0.0763184226391555
1109.768,0.28397108001488325
1113.419,0.6812825606066341
1117.068,1.4892413029143312
1120.713,2.7694706403198035
1124.357,4.824228681026552
1127.998,7.437678030758614
1131.636,9.9279491690226
1135.272,11.67158478257489
1138.906,12.039412677755106
1142.537,11.105752036080926
1146.165,9.09920698310178
1149.791,6.744888740720567
1153.415,4.551399695383037
1157.036,2.6895635071124033
1160.655,1.4629012570349136
1164.271,0.597155218504425
1167.884,0.19393961504359156
1171.496,0.05835963371619217
1175.104,-0.0057505132842971575
1178.711,0.1590930128303409
1182.314,0.43545221547444546
1185.916,1.0474751600544376
1189.515,2.131689585779595
1193.111,3.3992250893368836
1196.705,5.091368642946596
1200.296,6.550358209787798
1203.885,7.487954140600775
1207.472,7.4330581944285035
1211.056,6.66822145479738
1214.638,5.417580824814514
1218.217,4.051303466206015
1221.794,2.8779677529600076
1225.368,1.94392835737138
1228.94,1.2599829274393877
1232.51,0.8470863861909016
1236.077,0.6258747567571022
1239.642,0.5728556553768858
1243.204,0.6004083090568851
1246.764,0.7320216690954993
1250.321,0.8343579220051767
1253.876,0.9067763184954235
1257.428,0.9987935111243609
1260.979,1.04246452770528
1264.526,0.9679383487945574
1268.072,0.8793309464958449
1271.615,0.838852292560694
1275.155,0.687123843647603
1278.693,0.5441309480953134
1282.229,0.452397475757223
1285.762,0.24746203582452736
1289.293,0.2505764174157472
1292.822,0.18235641157104784
1296.348,0.2904008874622666
1299.871,0.430561662504357
1303.393,0.6580546424904357
1306.912,0.9899995334458239
1310.428,1.2320865380396508
1313.942,1.6109573383687998
1317.454,2.089760682906484
1320.964,2.5275174984924442
1324.471,2.9121367975848993
1327.975,3.3959712701419433
1331.478,3.850737957395546
1334.977,4.317042103140903
1338.475,4.656440690961425
1341.97,5.184458366256878
1345.463,5.6286827276679565
1348.954,6.06209771839536
1352.442,6.372924959211307
1355.927,6.698909531544182
1359.411,6.871129576149096
1362.892,6.996853517199025
1366.371,7.070333801011368
1369.847,6.928362546407582
1373.321,6.8020176782601665
1376.793,6.4480916077925565
1380.262,6.244329443616874
1383.729,6.131651336557892
1387.193,5.962089116639384
1390.656,5.745135634727507
1394.116,5.642665538877323
1397.573,5.369570342355667
1401.029,4.968361751377457
1404.482,4.510759125468803
1407.932,3.93388011780285
1411.381,3.3094471935199223
1414.827,2.634263993828252
1418.27,2.0130726564195878
1421.712,1.4026809804640719
1425.151,0.9078356259854633
1428.588,0.6574127755668997
1432.022,0.38092625777680084
1435.454,0.19646424293122192
1438.884,0.04687990776756268
1442.312,-0.05195440743726876
1445.737,-0.1051152637744212
1449.16,-0.07577079173839911
1452.58,-0.043910712752110864
1455.999,-0.060314560940202815
1459.415,0.01979747972003939
1462.828,0.23835178961906653
1466.24,0.2563259277986025
1469.649,0.2756532462550254
1473.056,0.38906401241761085
1476.46,0.4797678017243535
1479.863,0.6131993825369512
1483.263,0.6960661887464171
1486.661,0.8604751579378552
1490.056,0.9744087765176479
1493.449,1.1369630302986204
1496.84,1.3246964670568082
1500.229,1.4951221172055118
1503.615,1.5740089394158747
1506.999,1.6522070770859443
1510.381,1.4154889893207765
1513.761,1.2721683612643444
1517.138,0.9664333017979502
1520.513,0.8539017648763749
1523.886,0.7860658610250987
1527.257,0.8112441063119178
1530.625,1.0317241483629294
1533.991,1.2856673979265272
1537.355,1.6125057247407153
1540.716,1.8669095830036087
1544.076,2.2191053444788142
1547.433,2.612018030038757
1550.788,2.906668011328876
1554.14,3.138043905127157
1557.491,3.3151024544427075
1560.839,3.383308095060671
1564.185,3.326220144272852
1567.529,3.226445072288527
1570.87,3.133572904012735
1574.209,3.047669179706316
1577.546,2.939592315697868
1580.881,2.966231603149907
1584.214,2.912411876539403
1587.544,3.07660770888744
1590.872,3.1230068163043057
1594.198,3.2751607670343392
1597.522,3.4886833126249837
1600.843,3.7649011031712893
1604.163,3.91402821535939
1607.48,4.196435922093921
1610.794,4.558208180176056
1614.107,4.812728867927333
1617.418,5.142903947644822
1620.726,5.417986807217683
1624.032,5.685641701794604
1627.336,5.84305481964178
1630.638,6.0274104327839835
1633.937,6.320652767616989
1637.234,6.6307558178709884
1640.53,7.017437608045918
1643.822,7.602001447294427
1647.113,8.129875602633998
1650.402,8.668391074414643
1653.688,8.947733982563191
1656.972,8.718405897465448
1660.254,8.412176243008782
1663.534,7.759860105397921
1666.812,7.0135404951335545
1670.088,6.246885855498391
1673.361,5.623721547057071
1676.632,4.996760069328355
1679.901,4.632045574418469
1683.168,4.2870491799290225
1686.433,3.9713039694013657
1689.695,3.6549765053295404
1692.956,3.2841050131269705
1696.214,2.965361378588242
1699.47,2.647321085513841
1702.724,2.2379236328094563
1705.976,1.8203456529633888
1709.225,1.280302604599844
1712.473,0.9123980863177888
1715.718,0.67472712060414
1718.961,0.366654042201889
1722.202,0.3170665778668514
1725.441,0.15262992679916437
1728.678,-0.0244353490347402
1731.913,-0.040797656485310224
1735.145,-0.03868092487262922
1738.376,-0.022531184050083336
1741.604,0.026697769156029002
1744.83,0.041703110309086584
1748.054,0.143753608977974
1751.276,0.2249118376811898
1754.496,0.3093039999203029
1757.713,0.363278647246049
1760.929,0.4611209521049197
1764.142,0.5323542825823393
1767.354,0.663327491794861
1770.563,0.7118180807593706
1773.77,0.7578258379851543
1776.975,0.8076998130626144
1780.178,0.9052494179479499
1783.379,0.963490449640596
1786.577,1.0725815898588447
1789.774,1.1893482072080523
1792.968,1.2560125095186776
1796.161,1.3697173480505656
1799.351,1.5044309752675373
