wave,intst
809.363,0.8958538138398292
813.222,0.9375249016900867
817.079,1.0156301652426991
820.932,1.0793695462165243
824.783,1.0385777793089195
828.632,1.0316609017551392
832.477,0.9405168899797582
836.32,0.8464086773043423
840.161,0.852186378107448
843.998,0.8810174485865944
847.833,0.7474977999858268
851.665,0.7240010071465414
855.495,0.6086148187337549
859.322,0.663553858013259
863.146,0.7669056570345024
866.968,0.9205671670648025
870.787,1.0419907928993708
874.603,1.1013272526448592
878.417,1.0007906598171123
882.227,1.1543410658605815
886.036,1.353081288492164
889.841,1.5589077083990213
893.644,1.7470499549407361
897.445,1.7587693221454563
901.242,1.726755597560347
905.037,1.6948096055624369
908.83,1.7441924175119903
912.62,1.84378408588807
916.407,1.999924918276091
920.191,2.3275265927996425
923.973,2.5281674007207657
927.752,2.8481874892402512
931.529,2.918053945800494
935.303,2.815852866768159
939.074,2.645702061322253
942.843,2.316163755633971
946.609,2.0316731703439515
950.373,1.7890464633834675
954.134,1.5762108952494427
957.892,1.3271254706730549
961.648,1.2062253899910358
965.401,1.0884220562301177
969.151,0.9235475267686366
972.899,0.8563545206742963
976.645,0.8208021404365109
980.387,0.7578336572831321
984.127,0.5912495346780137
987.865,0.6950090233292001
991.6,0.6875158832569915
995.332,0.587808867825869
999.062,0.5825458586395779
1002.789,0.6450514925684108
1006.514,0.6134124078829166
1010.236,0.6590486809220223
1013.956,0.717190024730423
1017.673,0.8151297655350751
1021.387,0.8811137399225074
1025.099,1.009737128595759
1028.808,1.206706369577905
1032.515,1.4580455159481265
1036.219,1.7351756095517337
1039.92,2.1047559595927665
1043.619,2.604239707086649
1047.316,2.960603992660981
1051.01,3.3547944102810368
1054.701,3.389978985045186
1058.39,3.101071992546228
1062.076,2.536956191266566
1065.76,2.017625690233044
1069.441,1.397043102696084
1073.12,1.1012347953006236
1076.796,0.7054337565064175
1080.47,0.5550319889575558
1084.141,0.4982789337080985
1087.809,0.29771005324841937
1091.475,0.20157541458704492
1095.139,0.10130001841402883
1098.8,0.17910285845283208
1102.459,0.11752074273708353
1106.115,0.12544005140540349
1109.768,0.1450808754664837
1113.419,0.02787004446477618
1117.068,0.006822090666626912
1120.713,0.05717418151488533
1124.357,0.1567035917688098
1127.998,0.21588644548590397
1131.636,0.3223421722951628
1135.272,0.29194463035264273
1138.906,0.22120307058844663
1142.537,0.10440500574779638
1146.165,0.1612352699374819
1149.791,0.13772841152773715
1153.415,0.060554419397882905
1157.036,0.01352667142029878
1160.655,0.03791940676767823
1164.271,0.0016740871152525494
1167.884,-0.019013289774708633
1171.496,-0.0038191621789106676
1175.104,0.018691734572215835
1178.711,-0.006076496058576306
1182.314,0.06283637894294727
1185.916,0.021629250997895203
1189.515,0.07729520858677474
1193.111,0.049526282257470265
1196.705,0.1002372372544241
1200.296,0.060549683615856394
1203.885,0.05110951960923558
1207.472,0.05732501009742341
1211.056,0.07539851570450443
1214.638,0.14470742833590997
1218.217,0.20875653527568758
1221.794,0.19263831979923496
1225.368,0.23096945227662652
1228.94,0.21773204320155393
1232.51,0.25452759465221775
1236.077,0.3242277771721092
1239.642,0.4592283812757362
1243.204,0.47478263405910326
1246.764,0.6045567380648497
1250.321,0.5939631879710413
1253.876,0.6569861508194793
1257.428,0.7396735129711083
1260.979,0.7753749588668114
1264.526,0.8847419546158014
1268.072,1.0030293189595347
1271.615,1.241999968916315
1275.155,1.3623058559905623
1278.693,1.5785673151808002
1282.229,1.766357176016607
1285.762,1.9841055086524388
1289.293,2.2007186558335183
1292.822,2.2562141380542955
1296.348,2.4426730192326316
1299.871,2.494081161492997
1303.393,2.462519686524474
1306.912,2.570863373690895
1310.428,2.751193344104745
1313.942,2.7349557766932806
1317.454,2.757088878490001
1320.964,2.8385625536139267
1324.471,2.7692355328398213
1327.975,2.9110299637615697
1331.478,2.958566318699699
1334.977,3.165830048917536
1338.475,3.2134731597633386
1341.97,3.2304015003939797
1345.463,3.2832985617516957
1348.954,3.33980006851293
1352.442,3.494525714217333
1355.927,3.5766981983124047
1359.411,3.7831590889289393
1362.892,3.8428132574344582
1366.371,3.753771726042786
1369.847,3.7668437221510978
1373.321,3.7258541298866272
1376.793,3.657484751552521
1380.262,3.7090520773868603
1383.729,3.6735866429958683
1387.193,3.691420323660728
1390.656,3.7752656925074164
1394.116,3.894660458408852
1397.573,3.968983332827699
1401.029,4.048406404973162
1404.482,4.2599268824266
1407.932,4.363557562322788
1411.381,4.497088731507352
1414.827,4.795770702040887
1418.27,4.920567775710775
1421.712,5.096888399468919
1425.151,5.0180772261109485
1428.588,4.776208762749001
1432.022,4.556690543603742
1435.454,4.1741361445679495
1438.884,3.855857245866753
1442.312,3.619006488824328
1445.737,3.403910809238432
1449.16,3.2861349298706997
1452.58,3.1044178691718147
1455.999,2.891149132886725
1459.415,2.7403052234487837
1462.828,2.6518940861921765
1466.24,2.4487805082344525
1469.649,2.3081146922362072
1473.056,2.1479989256640692
1476.46,1.8598685360127944
1479.863,1.754206179591494
1483.263,1.5472085114770235
1486.661,1.3423734905739206
1490.056,1.173357526119631
1493.449,1.0693723068840493
1496.84,0.9205816305033122
1500.229,0.8939744234070993
1503.615,0.7603488719639172
1506.999,0.7184394108612954
1510.381,0.6596786322102638
1513.761,0.6012131629798032
1517.138,0.603363986947616
1520.513,0.6515312111612253
1523.886,0.6834956578560758
1527.257,0.6186252183386647
1530.625,0.6543827942364188
1533.991,0.6910882070698299
1537.355,0.6931880443944104
1540.716,0.7146524901349934
1544.076,0.685641996259036
1547.433,0.7071104624557096
1550.788,0.6723925428705779
1554.14,0.7452988894167527
1557.491,0.7410685380138732
1560.839,0.6724006599736972
1564.185,0.7316767896506939
1567.529,0.7119132108968708
1570.87,0.701999057869535
1574.209,0.6454264794042444
1577.546,0.5625128669509952
1580.881,0.6018294317869674
1584.214,0.5125821632461482
1587.544,0.5804848504972575
1590.872,0.6036321043818047
1594.198,0.4944041253351388
1597.522,0.4654984554924903
1600.843,0.47437442926806944
1604.163,0.43531667160263426
1607.48,0.5165779613369754
1610.794,0.5435538406645618
1614.107,0.5505286531991217
1617.418,0.5533739630462555
1620.726,0.5990723707547702
1624.032,0.6609556150373551
1627.336,0.7771172777211726
1630.638,0.765333425266289
1633.937,0.8592530916199769
1637.234,0.8328427294026975
1640.53,0.9032433595832796
1643.822,0.9123578799701583
1647.113,0.9243113896589147
1650.402,0.7835464342050439
1653.688,0.7224420604117623
1656.972,0.6184566807340494
1660.254,0.4849217314118043
1663.534,0.3631051719451072
1666.812,0.3133226036789257
1670.088,0.22573092811884318
1673.361,0.1168362909973641
1676.632,0.1796528200223148
1679.901,0.002115330901758878
1683.168,0.10168250957105758
1686.433,0.03835279285058999
1689.695,0.06609294751636602
1692.956,-0.01192382680969858
1696.214,0.10715830047238487
1699.47,0.10778256050800683
1702.724,0.11566212041043833
1705.976,0.168256269487655
1709.225,0.2198497800831319
1712.473,0.32567988747578636
1715.718,0.3466981904316526
1718.961,0.44480874225370953
1722.202,0.48350296726109104
1725.441,0.5808755296838937
1728.678,0.6632751232373786
1731.913,0.6849870067762649
1735.145,0.7393441114356781
1738.376,0.9406317986320574
1741.604,0.9809132530532008
1744.83,1.0957437646110824
1748.054,1.1644881850918907
1751.276,1.3636542579199924
1754.496,1.5211783289838365
1757.713,1.6694412163084442
1760.929,1.7481253497055136
1764.142,1.8594528629565747
1767.354,1.944376067115458
1770.563,2.0676568128744566
1773.77,2.0883426785132064
1776.975,2.1753225231213786
1780.178,2.2879614051074637
1783.379,2.358322802503735
1786.577,2.345136865234723
1789.774,2.4185623184081484
1792.968,2.5176467785400574
1796.161,2.5420727843001822
1799.351,2.5286657322610515
